fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-10-16,DL,DL_CODESHARE,DL,7416,OO,N452SW,7416,14520,RHI,"Rhinelander, WI",13487,MSP,"Minneapolis, MN",1549,1550,1,14,1604,1649,4,1700,1653,-7,0,,0,N,71,63,45,1,190,,,,,,,,,
2019-01-06,UA,UA,UA,323,UA,N12225,323,14100,PHL,"Philadelphia, PA",11292,DEN,"Denver, CO",755,819,24,14,833,1025,5,1010,1030,20,0,,0,N,255,251,232,1,1558,20,0,0,0,0,,,,
2019-03-26,DL,DL_CODESHARE,DL,5073,9E,N147PQ,5073,13487,MSP,"Minneapolis, MN",12339,IND,"Indianapolis, IN",1245,1235,-10,22,1257,1504,4,1530,1508,-22,0,,0,N,105,93,67,1,503,,,,,,,,,
2019-04-30,WN,WN,WN,4167,WN,N569WN,4167,13204,MCO,"Orlando, FL",14492,RDU,"Raleigh/Durham, NC",1650,1656,6,14,1710,1835,4,1835,1839,4,0,,0,N,105,103,85,1,534,,,,,,,,,
2018-06-25,AA,AA,AA,1121,AA,N958NN,1121,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL",840,838,-2,14,852,1159,5,1216,1204,-12,0,,0,N,156,146,127,1,1005,,,,,,,,,
2018-12-24,AA,AA_CODESHARE,AA,3887,MQ,N822AE,3887,11298,DFW,"Dallas/Fort Worth, TX",14783,SGF,"Springfield, MO",915,909,-6,25,934,1028,2,1042,1030,-12,0,,0,N,87,81,54,1,364,,,,,,,,,
2018-03-14,F9,F9,F9,1672,F9,N714FR,1672,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",1200,1153,-7,28,1221,1422,6,1433,1428,-5,0,,0,N,153,155,121,1,861,,,,,,,,,
2019-02-20,AA,AA_CODESHARE,AA,4656,YX,N418YX,4656,10868,CAE,"Columbia, SC",11057,CLT,"Charlotte, NC",1258,1257,-1,39,1336,1401,16,1401,1417,16,0,,0,N,63,80,25,1,88,0,0,16,0,0,,,,
2018-05-22,WN,WN,WN,1807,WN,N211WN,1807,14635,RSW,"Fort Myers, FL",10821,BWI,"Baltimore, MD",1145,1203,18,12,1215,1419,4,1410,1423,13,0,,0,N,145,140,124,1,919,,,,,,,,,
2019-11-09,DL,DL,DL,2630,DL,N330NB,2630,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1825,1829,4,10,1839,1934,6,1950,1940,-10,0,,0,N,145,131,115,1,862,,,,,,,,,
2019-12-07,HA,HA,HA,24,HA,N202HA,24,13830,OGG,"Kahului, HI",13796,OAK,"Oakland, CA",1210,1204,-6,15,1219,1910,15,1910,1925,15,0,,0,N,300,321,291,1,2349,15,0,0,0,0,,,,
2019-06-26,UA,UA,UA,471,UA,N66814,471,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",630,621,-9,20,641,734,4,756,738,-18,0,,0,N,86,77,53,1,337,,,,,,,,,
2018-09-01,UA,UA_CODESHARE,UA,6203,YV,N82314,6203,12266,IAH,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",1200,1155,-5,13,1208,1249,11,1311,1300,-11,0,,0,N,71,65,41,1,224,,,,,,,,,
2018-08-29,AA,AA,AA,1309,AA,N896NN,1309,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",1030,1026,-4,16,1042,1323,11,1334,1334,0,0,,0,N,124,128,101,1,731,,,,,,,,,
2019-07-06,B6,B6,B6,19,B6,N968JT,19,10721,BOS,"Boston, MA",14679,SAN,"San Diego, CA",1630,1854,144,19,1913,2214,2,1946,2216,150,0,,0,N,376,382,361,1,2588,0,144,6,0,0,,,,
2019-01-17,DL,DL,DL,1996,DL,N946DN,1996,13342,MKE,"Milwaukee, WI",11433,DTW,"Detroit, MI",1703,1702,-1,10,1712,1900,8,1914,1908,-6,0,,0,N,71,66,48,1,237,,,,,,,,,
2018-07-27,WN,WN,WN,1593,WN,N906WN,1593,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",1325,1337,12,13,1350,1438,5,1445,1443,-2,0,,0,N,140,126,108,1,813,,,,,,,,,
2018-06-04,AA,AA,AA,10,AA,N108NN,10,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",2100,2055,-5,16,2111,457,6,532,503,-29,0,,0,N,332,308,286,1,2475,,,,,,,,,
2019-04-23,UA,UA_CODESHARE,UA,6232,YV,N87303,6232,13244,MEM,"Memphis, TN",12266,IAH,"Houston, TX",1148,1137,-11,18,1155,1326,10,1338,1336,-2,0,,0,N,110,119,91,1,468,,,,,,,,,
2019-02-10,B6,B6,B6,813,B6,N531JL,813,12197,HPN,"White Plains, NY",11697,FLL,"Fort Lauderdale, FL",1840,2036,116,10,2046,2321,5,2145,2326,101,0,,0,N,185,170,155,1,1097,7,0,0,0,94,,,,
2018-03-22,AA,AA_CODESHARE,AA,2968,OO,N752SK,2968,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",1510,1506,-4,16,1522,1731,2,1748,1733,-15,0,,0,N,98,87,69,1,474,,,,,,,,,
2019-08-18,G4,G4,G4,2434,G4,226NV,2434,14761,SFB,"Sanford, FL",11986,GRR,"Grand Rapids, MI",1103,1056,-7,13,1109,1322,4,1337,1326,-11,0,,0,N,154,150,133,1,1001,,,,,,,,,
2019-08-11,AA,AA_CODESHARE,AA,5333,OH,N503AE,5333,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1351,1347,-4,27,1414,1456,13,1514,1509,-5,0,,0,N,83,82,42,1,226,,,,,,,,,
2019-08-28,WN,WN,WN,475,WN,N703SW,475,11066,CMH,"Columbus, OH",10821,BWI,"Baltimore, MD",620,616,-4,8,624,720,2,740,722,-18,0,,0,N,80,66,56,1,337,,,,,,,,,
2018-12-31,WN,WN,WN,3047,WN,N552WN,3047,12889,LAS,"Las Vegas, NV",14831,SJC,"San Jose, CA",1320,1319,-1,10,1329,1429,3,1445,1432,-13,0,,0,N,85,73,60,1,386,,,,,,,,,
2019-11-24,AA,AA,AA,2724,AA,N991NN,2724,11298,DFW,"Dallas/Fort Worth, TX",14908,SNA,"Santa Ana, CA",1857,1853,-4,26,1919,2008,4,2023,2012,-11,0,,0,N,206,199,169,1,1205,,,,,,,,,
2018-03-19,B6,B6,B6,2019,B6,N337JB,2019,13933,ORH,"Worcester, MA",11697,FLL,"Fort Lauderdale, FL",1750,1749,-1,9,1758,2049,7,2106,2056,-10,0,,0,N,196,187,171,1,1211,,,,,,,,,
2019-02-06,AA,AA,AA,1668,AA,N563UW,1668,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",735,727,-8,13,740,822,19,851,841,-10,0,,0,N,136,134,102,1,599,,,,,,,,,
2019-01-05,B6,B6,B6,1081,B6,N323JB,1081,10721,BOS,"Boston, MA",14524,RIC,"Richmond, VA",1017,1012,-5,12,1024,1143,4,1207,1147,-20,0,,0,N,110,95,79,1,474,,,,,,,,,
2018-05-25,UA,UA,UA,591,UA,N807UA,591,11292,DEN,"Denver, CO",11433,DTW,"Detroit, MI",1735,1732,-3,12,1744,2200,7,2222,2207,-15,0,,0,N,167,155,136,1,1123,,,,,,,,,
2019-09-07,NK,NK,NK,159,NK,N677NK,159,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",2109,2105,-4,16,2121,2322,9,2359,2331,-28,0,,0,N,170,146,121,1,937,,,,,,,,,
2019-01-22,UA,UA,UA,2338,UA,N66803,2338,14747,SEA,"Seattle, WA",12266,IAH,"Houston, TX",650,640,-10,17,657,1237,5,1300,1242,-18,0,,0,N,250,242,220,1,1874,,,,,,,,,
2019-03-17,WN,WN,WN,2665,WN,N8567Z,2665,13204,MCO,"Orlando, FL",11292,DEN,"Denver, CO",1920,1920,0,19,1939,2121,9,2130,2130,0,0,,0,N,250,250,222,1,1546,,,,,,,,,
2019-02-22,UA,UA_CODESHARE,UA,3527,YX,N651RW,3527,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ",1855,1853,-2,16,1909,2019,9,2050,2028,-22,0,,0,N,115,95,70,1,488,,,,,,,,,
2018-05-01,AS,AS_CODESHARE,AS,2149,QX,N438QX,2149,11884,GEG,"Spokane, WA",10713,BOI,"Boise, ID",1833,1824,-9,11,1835,2028,4,2040,2032,-8,0,,0,N,67,68,53,1,287,,,,,,,,,
2019-02-11,AA,AA,AA,476,AA,N669AW,476,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",1128,1127,-1,29,1156,1349,6,1345,1355,10,0,,0,N,257,268,233,1,1587,,,,,,,,,
2018-11-13,NK,NK,NK,596,NK,N628NK,596,11697,FLL,"Fort Lauderdale, FL",13487,MSP,"Minneapolis, MN",2157,2152,-5,12,2204,16,15,45,31,-14,0,,0,N,228,219,192,1,1487,,,,,,,,,
2019-05-02,HA,HA,HA,39,HA,N212HA,39,14057,PDX,"Portland, OR",13830,OGG,"Kahului, HI",705,659,-6,21,720,950,6,1005,956,-9,0,,0,N,360,357,330,1,2562,,,,,,,,,
2018-08-08,DL,DL_CODESHARE,DL,5141,9E,N131EV,5141,11973,GPT,"Gulfport/Biloxi, MS",10397,ATL,"Atlanta, GA",953,943,-10,13,956,1151,5,1207,1156,-11,0,,0,N,74,73,55,1,352,,,,,,,,,
2018-08-27,AA,AA_CODESHARE,AA,4004,MQ,N528EG,4004,14524,RIC,"Richmond, VA",13930,ORD,"Chicago, IL",1539,1534,-5,9,1543,1615,8,1649,1623,-26,0,,0,N,130,109,92,1,642,,,,,,,,,
2019-06-17,AA,AA_CODESHARE,AA,3676,MQ,N928AE,3676,13303,MIA,"Miami, FL",11193,CVG,"Cincinnati, OH",2025,2022,-3,16,2038,2309,20,2307,2329,22,0,,0,N,162,187,151,1,948,0,0,22,0,0,,,,
2019-09-02,B6,B6,B6,1145,B6,N583JB,1145,14524,RIC,"Richmond, VA",11697,FLL,"Fort Lauderdale, FL",600,600,0,22,622,832,6,821,838,17,0,,0,N,141,158,130,1,805,0,0,17,0,0,,,,
2018-11-01,DL,DL_CODESHARE,DL,4949,OO,N272SY,4949,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",730,720,-10,16,736,1026,7,1054,1033,-21,0,,0,N,144,133,110,1,764,,,,,,,,,
2018-01-17,UA,UA_CODESHARE,UA,3482,YX,N741YX,3482,11618,EWR,"Newark, NJ",14307,PVD,"Providence, RI",2135,2131,-4,12,2143,2213,4,2240,2217,-23,0,,0,N,65,46,30,1,160,,,,,,,,,
2019-08-07,AS,AS,AS,1554,AS,N626VA,1554,14057,PDX,"Portland, OR",10423,AUS,"Austin, TX",1300,1256,-4,14,1310,1840,4,1850,1844,-6,0,,0,N,230,228,210,1,1715,,,,,,,,,
2018-02-21,DL,DL_CODESHARE,DL,5469,EV,N750EV,5469,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",1048,1048,0,25,1113,1356,7,1406,1403,-3,0,,0,N,138,135,103,1,764,,,,,,,,,
2019-04-06,UA,UA_CODESHARE,UA,6122,YV,N88330,6122,12266,IAH,"Houston, TX",10140,ABQ,"Albuquerque, NM",1445,1442,-3,52,1534,1639,4,1610,1643,33,0,,0,N,145,181,125,1,744,0,0,33,0,0,,,,
2019-01-27,UA,UA_CODESHARE,UA,3588,YX,N859RW,3588,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",1905,1900,-5,22,1922,2029,10,2100,2039,-21,0,,0,N,115,99,67,1,416,,,,,,,,,
2018-05-20,WN,WN,WN,2644,WN,N8684F,2644,13232,MDW,"Chicago, IL",10821,BWI,"Baltimore, MD",1810,1813,3,9,1822,2045,5,2055,2050,-5,0,,0,N,105,97,83,1,611,,,,,,,,,
2019-06-17,DL,DL,DL,924,DL,N310DN,924,10423,AUS,"Austin, TX",10397,ATL,"Atlanta, GA",700,657,-3,16,713,956,7,1013,1003,-10,0,,0,N,133,126,103,1,813,,,,,,,,,
2019-08-09,AA,AA,AA,2737,AA,N157AA,2737,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",715,712,-3,23,735,1015,10,1030,1025,-5,0,,0,N,135,133,100,1,731,,,,,,,,,
2018-08-14,WN,WN,WN,2173,WN,N551WN,2173,12191,HOU,"Houston, TX",12892,LAX,"Los Angeles, CA",620,620,0,10,630,726,20,745,746,1,0,,0,N,205,206,176,1,1390,,,,,,,,,
2019-06-24,DL,DL,DL,1170,DL,N3760C,1170,10821,BWI,"Baltimore, MD",14869,SLC,"Salt Lake City, UT",1755,1751,-4,18,1809,2020,6,2043,2026,-17,0,,0,N,288,275,251,1,1865,,,,,,,,,
2018-08-08,DL,DL_CODESHARE,DL,6213,G7,N340CA,6213,11433,DTW,"Detroit, MI",10792,BUF,"Buffalo, NY",759,1037,158,11,1048,1128,7,909,1135,146,0,,0,N,70,58,40,1,241,8,0,0,0,138,,,,
2018-01-21,DL,DL,DL,1370,DL,N880DN,1370,11433,DTW,"Detroit, MI",14771,SFO,"San Francisco, CA",2020,2116,56,25,2141,2311,5,2300,2316,16,0,,0,N,340,300,270,1,2079,0,0,9,0,7,,,,
2018-06-25,AA,AA_CODESHARE,AA,5177,OH,N515AE,5177,11057,CLT,"Charlotte, NC",11953,GNV,"Gainesville, FL",910,909,-1,12,921,1023,4,1025,1027,2,0,,0,N,75,78,62,1,388,,,,,,,,,
2018-03-15,AA,AA_CODESHARE,AA,4955,PT,N609DP,4955,14100,PHL,"Philadelphia, PA",11995,GSO,"Greensboro/High Point, NC",1615,1715,60,15,1730,1837,7,1750,1844,54,0,,0,N,95,89,67,1,365,54,0,0,0,0,,,,
2018-05-19,WN,WN,WN,3655,WN,N8511K,3655,13198,MCI,"Kansas City, MO",10821,BWI,"Baltimore, MD",615,620,5,11,631,943,3,940,946,6,0,,0,N,145,146,132,1,967,,,,,,,,,
2018-06-15,AS,AS,AS,1187,AS,N849VA,1187,11618,EWR,"Newark, NJ",14771,SFO,"San Francisco, CA",1025,1024,-1,16,1040,1313,31,1344,1344,0,0,,0,N,379,380,333,1,2565,,,,,,,,,
2019-06-18,AA,AA,AA,2005,AA,N751UW,2005,13198,MCI,"Kansas City, MO",14107,PHX,"Phoenix, AZ",600,558,-2,12,610,638,18,645,656,11,0,,0,N,165,178,148,1,1044,,,,,,,,,
2019-10-03,AA,AA_CODESHARE,AA,4926,PT,N646AE,4926,10257,ALB,"Albany, NY",14100,PHL,"Philadelphia, PA",1252,1240,-12,11,1251,1335,5,1404,1340,-24,0,,0,N,72,60,44,1,212,,,,,,,,,
2019-02-04,G4,G4,G4,76,G4,333NV,76,12889,LAS,"Las Vegas, NV",14814,SHV,"Shreveport, LA",1427,1434,7,54,1528,1954,7,1921,2001,40,0,,0,N,174,207,146,1,1243,0,0,33,0,7,,,,
2018-01-22,AS,AS,AS,708,AS,N551AS,708,14747,SEA,"Seattle, WA",13871,OMA,"Omaha, NE",1030,1020,-10,17,1037,1539,6,1540,1545,5,0,,0,N,190,205,182,1,1368,,,,,,,,,
2019-08-14,DL,DL,DL,1322,DL,N608AT,1322,12448,JAN,"Jackson/Vicksburg, MS",10397,ATL,"Atlanta, GA",1801,1754,-7,17,1811,2004,13,2030,2017,-13,0,,0,N,89,83,53,1,341,,,,,,,,,
2018-01-20,VX,VX,VX,1047,VX,N284VA,1047,14771,SFO,"San Francisco, CA",13830,OGG,"Kahului, HI",1831,1815,-16,23,1838,2203,8,2216,2211,-5,0,,0,N,345,356,325,1,2338,,,,,,,,,
2018-03-10,HA,HA,HA,312,HA,N491HA,312,12173,HNL,"Honolulu, HI",12402,ITO,"Hilo, HI",1824,1820,-4,12,1832,1906,6,1917,1912,-5,0,,0,N,53,52,34,1,216,,,,,,,,,
2019-05-17,DL,DL,DL,1672,DL,N993DL,1672,10792,BUF,"Buffalo, NY",10397,ATL,"Atlanta, GA",1055,1051,-4,11,1102,1236,5,1303,1241,-22,0,,0,N,128,110,94,1,712,,,,,,,,,
2018-10-06,WN,WN,WN,3382,WN,N413WN,3382,12191,HOU,"Houston, TX",14107,PHX,"Phoenix, AZ",1605,1607,2,15,1622,1641,6,1650,1647,-3,0,,0,N,165,160,139,1,1020,,,,,,,,,
2018-06-29,AS,AS_CODESHARE,AS,2101,QX,N635QX,2101,14252,PSC,"Pasco/Kennewick/Richland, WA",14747,SEA,"Seattle, WA",510,502,-8,14,516,555,6,607,601,-6,0,,0,N,57,59,39,1,172,,,,,,,,,
2019-02-16,AA,AA,AA,2472,AA,N192AN,2472,11298,DFW,"Dallas/Fort Worth, TX",14100,PHL,"Philadelphia, PA",2050,2055,5,15,2110,30,9,54,39,-15,0,,0,N,184,164,140,1,1303,,,,,,,,,
2018-10-12,UA,UA_CODESHARE,UA,4047,EV,N16571,4047,11986,GRR,"Grand Rapids, MI",12266,IAH,"Houston, TX",645,636,-9,14,650,831,8,838,839,1,0,,0,N,173,183,161,1,1042,,,,,,,,,
2018-02-14,B6,B6,B6,445,B6,N206JB,445,15070,SWF,"Newburgh/Poughkeepsie, NY",13204,MCO,"Orlando, FL",1744,1731,-13,10,1741,2011,16,2045,2027,-18,0,,0,N,181,176,150,1,989,,,,,,,,,
2019-01-28,WN,WN,WN,1125,WN,N934WN,1125,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",900,857,-3,15,912,1050,5,1115,1055,-20,0,,0,N,135,118,98,1,762,,,,,,,,,
2019-10-18,AA,AA_CODESHARE,AA,2960,OO,N706SK,2960,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",829,825,-4,27,852,918,4,930,922,-8,0,,0,N,61,57,26,1,109,,,,,,,,,
2019-03-23,WN,WN,WN,4468,WN,N263WN,4468,14683,SAT,"San Antonio, TX",12191,HOU,"Houston, TX",1920,1913,-7,5,1918,1953,4,2020,1957,-23,0,,0,N,60,44,35,1,192,,,,,,,,,
2018-02-11,DL,DL_CODESHARE,DL,5559,EV,N709EV,5559,11995,GSO,"Greensboro/High Point, NC",12953,LGA,"New York, NY",1741,1858,77,11,1909,2029,6,1929,2035,66,0,,0,N,108,97,80,1,461,0,0,66,0,0,,,,
2018-01-19,AS,AS,AS,61,AS,N622AS,61,12523,JNU,"Juneau, AK",15991,YAK,"Yakutat, AK",1000,940,-20,16,956,1034,3,1100,1037,-23,0,,0,N,60,57,38,1,198,,,,,,,,,
2018-04-27,UA,UA_CODESHARE,UA,3593,YX,N646RW,3593,11193,CVG,"Cincinnati, OH",11618,EWR,"Newark, NJ",614,602,-12,19,621,808,7,817,815,-2,0,,0,N,123,133,107,1,569,,,,,,,,,
2019-06-12,WN,WN,WN,275,WN,N8624J,275,11259,DAL,"Dallas, TX",11697,FLL,"Fort Lauderdale, FL",2115,2141,26,9,2150,105,6,100,111,11,0,,0,N,165,150,135,1,1108,,,,,,,,,
2018-09-20,DL,DL_CODESHARE,DL,5714,CP,N635CZ,5714,11603,EUG,"Eugene, OR",14747,SEA,"Seattle, WA",730,745,15,38,823,907,5,848,912,24,0,,0,N,78,87,44,1,234,0,0,24,0,0,,,,
2018-04-22,B6,B6,B6,1389,B6,N630JB,1389,11618,EWR,"Newark, NJ",14843,SJU,"San Juan, PR",2243,2307,24,12,2319,231,2,222,233,11,0,,0,N,219,206,192,1,1608,,,,,,,,,
2018-02-25,UA,UA_CODESHARE,UA,4675,AX,N836HK,4675,13930,ORD,"Chicago, IL",11996,GSP,"Greer, SC",645,850,125,20,910,1137,9,937,1146,129,0,,0,N,112,116,87,1,577,125,0,4,0,0,645.0,9,9,
2019-06-16,AS,AS_CODESHARE,AS,2392,QX,N646QX,2392,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",1135,1130,-5,7,1137,1258,7,1325,1305,-20,0,,0,N,110,95,81,1,550,,,,,,,,,
2019-06-18,B6,B6,B6,1434,B6,N292JB,1434,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",500,453,-7,11,504,740,11,757,751,-6,0,,0,N,177,178,156,1,1189,,,,,,,,,
2019-01-16,AA,AA_CODESHARE,AA,5276,OH,N206PS,5276,13296,MHT,"Manchester, NH",11278,DCA,"Washington, DC",909,915,6,8,923,1050,2,1059,1052,-7,0,,0,N,110,97,87,1,406,,,,,,,,,
2019-05-21,AA,AA,AA,2426,AA,N937NN,2426,11298,DFW,"Dallas/Fort Worth, TX",11996,GSP,"Greer, SC",2039,2036,-3,12,2048,2339,4,2356,2343,-13,0,,0,N,137,127,111,1,862,,,,,,,,,
2019-08-31,AS,AS,AS,834,AS,N433AS,834,12173,HNL,"Honolulu, HI",14057,PDX,"Portland, OR",1215,1223,8,16,1239,2028,4,2050,2032,-18,0,,0,N,335,309,289,1,2603,,,,,,,,,
2019-06-16,AA,AA_CODESHARE,AA,3265,OO,N716SK,3265,11638,FAT,"Fresno, CA",14107,PHX,"Phoenix, AZ",1625,1626,1,14,1640,1801,8,1810,1809,-1,0,,0,N,105,103,81,1,493,,,,,,,,,
2018-04-02,AA,AA_CODESHARE,AA,5654,OH,N220PS,5654,11278,DCA,"Washington, DC",11995,GSO,"Greensboro/High Point, NC",840,856,16,17,913,959,3,957,1002,5,0,,0,N,77,66,46,1,248,,,,,,,,,
2018-10-03,UA,UA,UA,2379,UA,N490UA,2379,14771,SFO,"San Francisco, CA",14869,SLC,"Salt Lake City, UT",1150,1140,-10,28,1208,1427,4,1448,1431,-17,0,,0,N,118,111,79,1,599,,,,,,,,,
2018-12-04,UA,UA,UA,1907,UA,N38403,1907,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",735,732,-3,25,757,1051,7,1055,1058,3,0,,0,N,140,146,114,1,966,,,,,,,,,
2019-06-12,AS,AS,AS,136,AS,N305AS,136,10299,ANC,"Anchorage, AK",14057,PDX,"Portland, OR",210,201,-9,9,210,626,5,650,631,-19,0,,0,N,220,210,196,1,1542,,,,,,,,,
2019-02-17,AA,AA_CODESHARE,AA,5567,OH,N501BG,5567,14100,PHL,"Philadelphia, PA",13485,MSN,"Madison, WI",1830,1945,75,28,2013,2131,6,2011,2137,86,0,,0,N,161,172,138,1,764,11,0,11,0,64,,,,
2018-11-18,DL,DL,DL,1420,DL,N981AT,1420,11278,DCA,"Washington, DC",12478,JFK,"New York, NY",600,559,-1,11,610,649,5,715,654,-21,0,,0,N,75,55,39,1,213,,,,,,,,,
2019-02-18,DL,DL,DL,2622,DL,N852DN,2622,14893,SMF,"Sacramento, CA",10397,ATL,"Atlanta, GA",1146,1152,6,10,1202,1847,10,1914,1857,-17,0,,0,N,268,245,225,1,2092,,,,,,,,,
2018-03-03,UA,UA_CODESHARE,UA,3884,ZW,N413AW,3884,12264,IAD,"Washington, DC",14576,ROC,"Rochester, NY",1245,1240,-5,21,1301,1350,5,1405,1355,-10,0,,0,N,80,75,49,1,288,,,,,,,,,
2018-12-17,UA,UA_CODESHARE,UA,4678,AX,N12126,4678,11292,DEN,"Denver, CO",11122,CPR,"Casper, WY",1855,1849,-6,16,1905,1940,2,2008,1942,-26,0,,0,N,73,53,35,1,230,,,,,,,,,
2019-06-24,AA,AA,AA,2269,AA,N9026C,2269,11298,DFW,"Dallas/Fort Worth, TX",15370,TUL,"Tulsa, OK",1629,1652,23,11,1703,1743,6,1734,1749,15,0,,0,N,65,57,40,1,237,15,0,0,0,0,,,,
2018-09-10,UA,UA_CODESHARE,UA,5017,OO,N929SW,5017,12264,IAD,"Washington, DC",14025,PBG,"Plattsburgh, NY",1810,1754,-16,44,1838,1948,6,1950,1954,4,0,,0,N,100,120,70,1,444,,,,,,,,,
2019-07-19,DL,DL,DL,1404,DL,N308DN,1404,12892,LAX,"Los Angeles, CA",14869,SLC,"Salt Lake City, UT",715,715,0,15,730,955,23,1008,1018,10,0,,0,N,113,123,85,1,590,,,,,,,,,
2018-08-11,WN,WN,WN,322,WN,N766SW,322,15016,STL,"St. Louis, MO",14771,SFO,"San Francisco, CA",850,909,19,6,915,1039,7,1105,1046,-19,0,,0,N,255,217,204,1,1735,,,,,,,,,
2018-11-27,AA,AA_CODESHARE,AA,5770,YV,N904FJ,5770,11298,DFW,"Dallas/Fort Worth, TX",13495,MSY,"New Orleans, LA",1640,1636,-4,12,1648,1748,21,1807,1809,2,0,,0,N,87,93,60,1,447,,,,,,,,,
2018-10-06,F9,F9,F9,1616,F9,N701FR,1616,13204,MCO,"Orlando, FL",11193,CVG,"Cincinnati, OH",2109,2106,-3,13,2119,2255,8,2322,2303,-19,0,,0,N,133,117,96,1,757,,,,,,,,,
2019-10-02,WN,WN,WN,1191,WN,N411WN,1191,12889,LAS,"Las Vegas, NV",11292,DEN,"Denver, CO",700,659,-1,67,806,1024,5,945,1029,44,0,,0,N,105,150,78,1,628,0,0,44,0,0,,,,
2019-08-29,AA,AA_CODESHARE,AA,5165,OH,N592NN,5165,14100,PHL,"Philadelphia, PA",11986,GRR,"Grand Rapids, MI",1055,1053,-2,30,1123,1251,5,1302,1256,-6,0,,0,N,127,123,88,1,573,,,,,,,,,
2018-02-11,AA,AA,AA,1982,AA,N122US,1982,11057,CLT,"Charlotte, NC",10721,BOS,"Boston, MA",940,937,-3,12,949,1119,8,1157,1127,-30,0,,0,N,137,110,90,1,728,,,,,,,,,
2019-09-04,NK,NK,NK,731,NK,N663NK,731,13930,ORD,"Chicago, IL",12892,LAX,"Los Angeles, CA",1650,1925,155,12,1937,2111,35,1918,2146,148,0,,0,N,268,261,214,1,1744,148,0,0,0,0,,,,
2019-03-28,AA,AA,AA,313,AA,N930AU,313,11298,DFW,"Dallas/Fort Worth, TX",14679,SAN,"San Diego, CA",932,944,12,15,959,1038,3,1039,1041,2,0,,0,N,187,177,159,1,1171,,,,,,,,,
2019-08-04,F9,F9,F9,647,F9,N229FR,647,11193,CVG,"Cincinnati, OH",11292,DEN,"Denver, CO",1239,1248,9,13,1301,1329,11,1340,1340,0,0,,0,N,181,172,148,1,1069,,,,,,,,,
2019-05-21,DL,DL,DL,352,DL,N927AT,352,13930,ORD,"Chicago, IL",11433,DTW,"Detroit, MI",1220,1216,-4,11,1227,1416,6,1442,1422,-20,0,,0,N,82,66,49,1,235,,,,,,,,,
2018-03-30,AA,AA_CODESHARE,AA,5087,OH,N518AE,5087,10980,CHA,"Chattanooga, TN",11057,CLT,"Charlotte, NC",920,907,-13,12,919,1005,14,1051,1019,-32,0,,0,N,91,72,46,1,241,,,,,,,,,
2018-02-19,B6,B6,B6,136,B6,N634JB,136,14107,PHX,"Phoenix, AZ",12478,JFK,"New York, NY",2243,2312,29,15,2327,535,10,516,545,29,0,,0,N,273,273,248,1,2153,3,0,0,0,26,,,,
2018-04-01,WN,WN,WN,5123,WN,N7715E,5123,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1330,1328,-2,10,1338,1419,3,1430,1422,-8,0,,0,N,60,54,41,1,239,,,,,,,,,
2019-04-17,WN,WN,WN,1005,WN,N774SW,1005,12892,LAX,"Los Angeles, CA",15016,STL,"St. Louis, MO",930,1023,53,7,1030,1540,5,1510,1545,35,0,,0,N,220,202,190,1,1592,35,0,0,0,0,942.0,20,20,
2018-07-12,AA,AA_CODESHARE,AA,5373,OH,N594NN,5373,11278,DCA,"Washington, DC",11433,DTW,"Detroit, MI",840,840,0,24,904,1010,10,1016,1020,4,0,,0,N,96,100,66,1,405,,,,,,,,,
